Local_time,Unit,RunNumber,StartTime,MWSEL
2026-07-01 00:07:00+00:00,U1,7,2026-07-01 00:00:00+00:00,8.61
2026-07-01 00:08:00+00:00,U1,7,2026-07-01 00:00:00+00:00,9.47
2026-07-01 00:09:00+00:00,U1,7,2026-07-01 00:00:00+00:00,12.01
2026-07-01 00:10:00+00:00,U1,7,2026-07-01 00:00:00+00:00,12.83
2026-07-01 00:11:00+00:00,U1,7,2026-07-01 00:00:00+00:00,13.4
2026-07-01 00:12:00+00:00,U1,7,2026-07-01 00:00:00+00:00,14.71
2026-07-01 00:13:00+00:00,U1,7,2026-07-01 00:00:00+00:00,16.47
2026-07-01 00:14:00+00:00,U1,7,2026-07-01 00:00:00+00:00,18.71
2026-07-01 00:15:00+00:00,U1,7,2026-07-01 00:00:00+00:00,15.42
2026-07-01 00:16:00+00:00,U1,7,2026-07-01 00:00:00+00:00,12.25
2026-07-01 00:17:00+00:00,U1,7,2026-07-01 00:00:00+00:00,9.88
2026-07-01 00:18:00+00:00,U1,7,2026-07-01 00:00:00+00:00,8.71
2026-07-01 00:19:00+00:00,U1,7,2026-07-01 00:00:00+00:00,5.15
2026-07-01 00:20:00+00:00,U1,7,2026-07-01 00:00:00+00:00,3.48
2026-07-01 00:21:00+00:00,U1,7,2026-07-01 00:00:00+00:00,1.07
2026-07-01 00:22:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 00:23:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 00:24:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 00:25:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.48
2026-07-01 00:26:00+00:00,U1,7,2026-07-01 00:00:00+00:00,1.0
2026-07-01 00:27:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 00:28:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.09
2026-07-01 00:29:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.26
2026-07-01 00:30:00+00:00,U1,7,2026-07-01 00:00:00+00:00,1.52
2026-07-01 00:31:00+00:00,U1,7,2026-07-01 00:00:00+00:00,2.93
2026-07-01 00:32:00+00:00,U1,7,2026-07-01 00:00:00+00:00,3.18
2026-07-01 00:33:00+00:00,U1,7,2026-07-01 00:00:00+00:00,3.42
2026-07-01 00:34:00+00:00,U1,7,2026-07-01 00:00:00+00:00,5.83
2026-07-01 00:35:00+00:00,U1,7,2026-07-01 00:00:00+00:00,8.34
2026-07-01 00:36:00+00:00,U1,7,2026-07-01 00:00:00+00:00,9.71
2026-07-01 00:37:00+00:00,U1,7,2026-07-01 00:00:00+00:00,11.06
2026-07-01 00:38:00+00:00,U1,7,2026-07-01 00:00:00+00:00,13.05
2026-07-01 00:39:00+00:00,U1,7,2026-07-01 00:00:00+00:00,14.37
2026-07-01 00:40:00+00:00,U1,7,2026-07-01 00:00:00+00:00,19.79
2026-07-01 00:41:00+00:00,U1,7,2026-07-01 00:00:00+00:00,23.39
2026-07-01 00:42:00+00:00,U1,7,2026-07-01 00:00:00+00:00,29.34
2026-07-01 00:43:00+00:00,U1,7,2026-07-01 00:00:00+00:00,34.94
2026-07-01 00:44:00+00:00,U1,7,2026-07-01 00:00:00+00:00,41.0
2026-07-01 00:45:00+00:00,U1,7,2026-07-01 00:00:00+00:00,44.03
2026-07-01 00:46:00+00:00,U1,7,2026-07-01 00:00:00+00:00,43.04
2026-07-01 00:47:00+00:00,U1,7,2026-07-01 00:00:00+00:00,42.4
2026-07-01 00:48:00+00:00,U1,7,2026-07-01 00:00:00+00:00,40.73
2026-07-01 00:49:00+00:00,U1,7,2026-07-01 00:00:00+00:00,41.04
2026-07-01 00:50:00+00:00,U1,7,2026-07-01 00:00:00+00:00,42.58
2026-07-01 00:51:00+00:00,U1,7,2026-07-01 00:00:00+00:00,44.99
2026-07-01 00:52:00+00:00,U1,7,2026-07-01 00:00:00+00:00,51.56
2026-07-01 00:53:00+00:00,U1,7,2026-07-01 00:00:00+00:00,55.12
2026-07-01 00:54:00+00:00,U1,7,2026-07-01 00:00:00+00:00,54.32
2026-07-01 00:55:00+00:00,U1,7,2026-07-01 00:00:00+00:00,56.7
2026-07-01 00:56:00+00:00,U1,7,2026-07-01 00:00:00+00:00,62.46
2026-07-01 00:57:00+00:00,U1,7,2026-07-01 00:00:00+00:00,62.61
2026-07-01 00:58:00+00:00,U1,7,2026-07-01 00:00:00+00:00,65.88
2026-07-01 00:59:00+00:00,U1,7,2026-07-01 00:00:00+00:00,69.55
2026-07-01 01:00:00+00:00,U1,7,2026-07-01 00:00:00+00:00,68.64
2026-07-01 01:01:00+00:00,U1,7,2026-07-01 00:00:00+00:00,55.77
2026-07-01 01:02:00+00:00,U1,7,2026-07-01 00:00:00+00:00,52.79
2026-07-01 01:03:00+00:00,U1,7,2026-07-01 00:00:00+00:00,44.76
2026-07-01 01:04:00+00:00,U1,7,2026-07-01 00:00:00+00:00,36.4
2026-07-01 01:05:00+00:00,U1,7,2026-07-01 00:00:00+00:00,29.9
2026-07-01 01:06:00+00:00,U1,7,2026-07-01 00:00:00+00:00,31.24
2026-07-01 01:07:00+00:00,U1,7,2026-07-01 00:00:00+00:00,26.48
2026-07-01 01:08:00+00:00,U1,7,2026-07-01 00:00:00+00:00,24.29
2026-07-01 01:09:00+00:00,U1,7,2026-07-01 00:00:00+00:00,24.31
2026-07-01 01:10:00+00:00,U1,7,2026-07-01 00:00:00+00:00,22.76
2026-07-01 01:11:00+00:00,U1,7,2026-07-01 00:00:00+00:00,17.27
2026-07-01 01:12:00+00:00,U1,7,2026-07-01 00:00:00+00:00,18.26
2026-07-01 01:13:00+00:00,U1,7,2026-07-01 00:00:00+00:00,14.42
2026-07-01 01:14:00+00:00,U1,7,2026-07-01 00:00:00+00:00,14.74
2026-07-01 01:15:00+00:00,U1,7,2026-07-01 00:00:00+00:00,10.87
2026-07-01 01:16:00+00:00,U1,7,2026-07-01 00:00:00+00:00,7.37
2026-07-01 01:17:00+00:00,U1,7,2026-07-01 00:00:00+00:00,3.92
2026-07-01 01:18:00+00:00,U1,7,2026-07-01 00:00:00+00:00,1.85
2026-07-01 01:19:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 01:20:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.02
2026-07-01 01:21:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.03
2026-07-01 01:22:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.25
2026-07-01 01:23:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 01:24:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.22
2026-07-01 01:25:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.24
2026-07-01 01:26:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.64
2026-07-01 01:27:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 01:28:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 01:29:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.81
2026-07-01 01:30:00+00:00,U1,7,2026-07-01 00:00:00+00:00,2.61
2026-07-01 01:31:00+00:00,U1,7,2026-07-01 00:00:00+00:00,2.57
2026-07-01 01:32:00+00:00,U1,7,2026-07-01 00:00:00+00:00,4.85
2026-07-01 01:33:00+00:00,U1,7,2026-07-01 00:00:00+00:00,4.77
2026-07-01 01:34:00+00:00,U1,7,2026-07-01 00:00:00+00:00,7.67
2026-07-01 01:35:00+00:00,U1,7,2026-07-01 00:00:00+00:00,7.06
2026-07-01 01:36:00+00:00,U1,7,2026-07-01 00:00:00+00:00,9.16
2026-07-01 01:37:00+00:00,U1,7,2026-07-01 00:00:00+00:00,9.59
2026-07-01 01:38:00+00:00,U1,7,2026-07-01 00:00:00+00:00,11.1
2026-07-01 01:39:00+00:00,U1,7,2026-07-01 00:00:00+00:00,13.37
2026-07-01 01:40:00+00:00,U1,7,2026-07-01 00:00:00+00:00,13.96
2026-07-01 01:41:00+00:00,U1,7,2026-07-01 00:00:00+00:00,16.01
2026-07-01 01:42:00+00:00,U1,7,2026-07-01 00:00:00+00:00,16.58
2026-07-01 01:43:00+00:00,U1,7,2026-07-01 00:00:00+00:00,16.21
2026-07-01 01:44:00+00:00,U1,7,2026-07-01 00:00:00+00:00,17.88
2026-07-01 01:45:00+00:00,U1,7,2026-07-01 00:00:00+00:00,15.84
2026-07-01 01:46:00+00:00,U1,7,2026-07-01 00:00:00+00:00,13.38
2026-07-01 01:47:00+00:00,U1,7,2026-07-01 00:00:00+00:00,10.26
2026-07-01 01:48:00+00:00,U1,7,2026-07-01 00:00:00+00:00,8.23
2026-07-01 01:49:00+00:00,U1,7,2026-07-01 00:00:00+00:00,6.21
2026-07-01 01:50:00+00:00,U1,7,2026-07-01 00:00:00+00:00,4.2
2026-07-01 01:51:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 01:52:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.47
2026-07-01 01:53:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.09
2026-07-01 01:54:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.78
2026-07-01 01:55:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 01:56:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 01:57:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 01:58:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.26
2026-07-01 01:59:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 02:00:00+00:00,U1,7,2026-07-01 00:00:00+00:00,1.32
2026-07-01 02:01:00+00:00,U1,7,2026-07-01 00:00:00+00:00,1.57
2026-07-01 02:02:00+00:00,U1,7,2026-07-01 00:00:00+00:00,4.39
2026-07-01 02:03:00+00:00,U1,7,2026-07-01 00:00:00+00:00,6.08
2026-07-01 02:04:00+00:00,U1,7,2026-07-01 00:00:00+00:00,8.82
2026-07-01 02:05:00+00:00,U1,7,2026-07-01 00:00:00+00:00,9.67
2026-07-01 02:06:00+00:00,U1,7,2026-07-01 00:00:00+00:00,14.27
2026-07-01 02:07:00+00:00,U1,7,2026-07-01 00:00:00+00:00,17.24
2026-07-01 02:08:00+00:00,U1,7,2026-07-01 00:00:00+00:00,20.33
2026-07-01 02:09:00+00:00,U1,7,2026-07-01 00:00:00+00:00,24.78
2026-07-01 02:10:00+00:00,U1,7,2026-07-01 00:00:00+00:00,30.34
2026-07-01 02:11:00+00:00,U1,7,2026-07-01 00:00:00+00:00,33.17
2026-07-01 02:12:00+00:00,U1,7,2026-07-01 00:00:00+00:00,36.15
2026-07-01 02:13:00+00:00,U1,7,2026-07-01 00:00:00+00:00,40.4
2026-07-01 02:14:00+00:00,U1,7,2026-07-01 00:00:00+00:00,47.96
2026-07-01 02:15:00+00:00,U1,7,2026-07-01 00:00:00+00:00,52.5
2026-07-01 02:16:00+00:00,U1,7,2026-07-01 00:00:00+00:00,51.37
2026-07-01 02:17:00+00:00,U1,7,2026-07-01 00:00:00+00:00,56.72
2026-07-01 02:18:00+00:00,U1,7,2026-07-01 00:00:00+00:00,55.82
2026-07-01 02:19:00+00:00,U1,7,2026-07-01 00:00:00+00:00,63.06
2026-07-01 02:20:00+00:00,U1,7,2026-07-01 00:00:00+00:00,65.21
2026-07-01 02:21:00+00:00,U1,7,2026-07-01 00:00:00+00:00,64.64
2026-07-01 02:22:00+00:00,U1,7,2026-07-01 00:00:00+00:00,65.96
2026-07-01 02:23:00+00:00,U1,7,2026-07-01 00:00:00+00:00,65.28
2026-07-01 02:24:00+00:00,U1,7,2026-07-01 00:00:00+00:00,67.66
2026-07-01 02:25:00+00:00,U1,7,2026-07-01 00:00:00+00:00,76.94
2026-07-01 02:26:00+00:00,U1,7,2026-07-01 00:00:00+00:00,85.59
2026-07-01 02:27:00+00:00,U1,7,2026-07-01 00:00:00+00:00,93.3
2026-07-01 02:28:00+00:00,U1,7,2026-07-01 00:00:00+00:00,100.97
2026-07-01 02:29:00+00:00,U1,7,2026-07-01 00:00:00+00:00,106.51
2026-07-01 02:30:00+00:00,U1,7,2026-07-01 00:00:00+00:00,104.74
2026-07-01 02:31:00+00:00,U1,7,2026-07-01 00:00:00+00:00,101.16
2026-07-01 02:32:00+00:00,U1,7,2026-07-01 00:00:00+00:00,89.97
2026-07-01 02:33:00+00:00,U1,7,2026-07-01 00:00:00+00:00,77.81
2026-07-01 02:34:00+00:00,U1,7,2026-07-01 00:00:00+00:00,66.05
2026-07-01 02:35:00+00:00,U1,7,2026-07-01 00:00:00+00:00,65.13
2026-07-01 02:36:00+00:00,U1,7,2026-07-01 00:00:00+00:00,55.34
2026-07-01 02:37:00+00:00,U1,7,2026-07-01 00:00:00+00:00,53.52
2026-07-01 02:38:00+00:00,U1,7,2026-07-01 00:00:00+00:00,50.52
2026-07-01 02:39:00+00:00,U1,7,2026-07-01 00:00:00+00:00,48.55
2026-07-01 02:40:00+00:00,U1,7,2026-07-01 00:00:00+00:00,48.31
2026-07-01 02:41:00+00:00,U1,7,2026-07-01 00:00:00+00:00,48.09
2026-07-01 02:42:00+00:00,U1,7,2026-07-01 00:00:00+00:00,40.89
2026-07-01 02:43:00+00:00,U1,7,2026-07-01 00:00:00+00:00,40.57
2026-07-01 02:44:00+00:00,U1,7,2026-07-01 00:00:00+00:00,38.63
2026-07-01 02:45:00+00:00,U1,7,2026-07-01 00:00:00+00:00,30.68
2026-07-01 02:46:00+00:00,U1,7,2026-07-01 00:00:00+00:00,25.2
2026-07-01 02:47:00+00:00,U1,7,2026-07-01 00:00:00+00:00,20.0
2026-07-01 02:48:00+00:00,U1,7,2026-07-01 00:00:00+00:00,16.75
2026-07-01 02:49:00+00:00,U1,7,2026-07-01 00:00:00+00:00,12.53
2026-07-01 02:50:00+00:00,U1,7,2026-07-01 00:00:00+00:00,10.77
2026-07-01 02:51:00+00:00,U1,7,2026-07-01 00:00:00+00:00,7.64
2026-07-01 02:52:00+00:00,U1,7,2026-07-01 00:00:00+00:00,4.61
2026-07-01 02:53:00+00:00,U1,7,2026-07-01 00:00:00+00:00,2.33
2026-07-01 02:54:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.43
2026-07-01 02:55:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 02:56:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.4
2026-07-01 02:57:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 02:58:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 02:59:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.26
2026-07-01 03:00:00+00:00,U1,7,2026-07-01 00:00:00+00:00,1.53
2026-07-01 03:01:00+00:00,U1,7,2026-07-01 00:00:00+00:00,2.63
2026-07-01 03:02:00+00:00,U1,7,2026-07-01 00:00:00+00:00,2.92
2026-07-01 03:03:00+00:00,U1,7,2026-07-01 00:00:00+00:00,4.22
2026-07-01 03:04:00+00:00,U1,7,2026-07-01 00:00:00+00:00,6.49
2026-07-01 03:05:00+00:00,U1,7,2026-07-01 00:00:00+00:00,8.02
2026-07-01 03:06:00+00:00,U1,7,2026-07-01 00:00:00+00:00,10.21
2026-07-01 03:07:00+00:00,U1,7,2026-07-01 00:00:00+00:00,10.22
2026-07-01 03:08:00+00:00,U1,7,2026-07-01 00:00:00+00:00,12.21
2026-07-01 03:09:00+00:00,U1,7,2026-07-01 00:00:00+00:00,15.05
2026-07-01 03:10:00+00:00,U1,7,2026-07-01 00:00:00+00:00,15.65
2026-07-01 03:11:00+00:00,U1,7,2026-07-01 00:00:00+00:00,16.7
2026-07-01 03:12:00+00:00,U1,7,2026-07-01 00:00:00+00:00,19.44
2026-07-01 03:13:00+00:00,U1,7,2026-07-01 00:00:00+00:00,20.03
2026-07-01 03:14:00+00:00,U1,7,2026-07-01 00:00:00+00:00,20.12
2026-07-01 03:15:00+00:00,U1,7,2026-07-01 00:00:00+00:00,17.84
2026-07-01 03:16:00+00:00,U1,7,2026-07-01 00:00:00+00:00,15.56
2026-07-01 03:17:00+00:00,U1,7,2026-07-01 00:00:00+00:00,13.85
2026-07-01 03:18:00+00:00,U1,7,2026-07-01 00:00:00+00:00,12.76
2026-07-01 03:19:00+00:00,U1,7,2026-07-01 00:00:00+00:00,10.04
2026-07-01 03:20:00+00:00,U1,7,2026-07-01 00:00:00+00:00,9.04
2026-07-01 03:21:00+00:00,U1,7,2026-07-01 00:00:00+00:00,5.57
2026-07-01 03:22:00+00:00,U1,7,2026-07-01 00:00:00+00:00,3.12
2026-07-01 03:23:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.39
2026-07-01 03:24:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 03:25:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 03:26:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 03:27:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.14
2026-07-01 03:28:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.24
2026-07-01 03:29:00+00:00,U1,7,2026-07-01 00:00:00+00:00,0.0
2026-07-01 03:30:00+00:00,U1,7,2026-07-01 00:00:00+00:00,1.03
2026-07-01 03:31:00+00:00,U1,7,2026-07-01 00:00:00+00:00,1.54
2026-07-01 03:32:00+00:00,U1,7,2026-07-01 00:00:00+00:00,2.41
2026-07-01 03:33:00+00:00,U1,7,2026-07-01 00:00:00+00:00,3.72
2026-07-01 03:34:00+00:00,U1,7,2026-07-01 00:00:00+00:00,4.44
2026-07-01 03:35:00+00:00,U1,7,2026-07-01 00:00:00+00:00,6.89
2026-07-01 03:36:00+00:00,U1,7,2026-07-01 00:00:00+00:00,8.88
2026-07-01 03:37:00+00:00,U1,7,2026-07-01 00:00:00+00:00,10.74
2026-07-01 03:38:00+00:00,U1,7,2026-07-01 00:00:00+00:00,11.23
2026-07-01 03:39:00+00:00,U1,7,2026-07-01 00:00:00+00:00,12.21
2026-07-01 03:40:00+00:00,U1,7,2026-07-01 00:00:00+00:00,17.71
2026-07-01 03:41:00+00:00,U1,7,2026-07-01 00:00:00+00:00,20.08
2026-07-01 03:42:00+00:00,U1,7,2026-07-01 00:00:00+00:00,22.48
2026-07-01 03:43:00+00:00,U1,7,2026-07-01 00:00:00+00:00,26.67
2026-07-01 03:44:00+00:00,U1,7,2026-07-01 00:00:00+00:00,29.54
2026-07-01 03:45:00+00:00,U1,7,2026-07-01 00:00:00+00:00,33.99
2026-07-01 03:46:00+00:00,U1,7,2026-07-01 00:00:00+00:00,36.93
2026-07-01 03:47:00+00:00,U1,7,2026-07-01 00:00:00+00:00,37.31
2026-07-01 03:48:00+00:00,U1,7,2026-07-01 00:00:00+00:00,39.07
2026-07-01 03:49:00+00:00,U1,7,2026-07-01 00:00:00+00:00,43.02
2026-07-01 03:50:00+00:00,U1,7,2026-07-01 00:00:00+00:00,41.92
2026-07-01 03:51:00+00:00,U1,7,2026-07-01 00:00:00+00:00,45.1
2026-07-01 03:52:00+00:00,U1,7,2026-07-01 00:00:00+00:00,49.6
2026-07-01 03:53:00+00:00,U1,7,2026-07-01 00:00:00+00:00,51.45
2026-07-01 03:54:00+00:00,U1,7,2026-07-01 00:00:00+00:00,51.39
2026-07-01 03:55:00+00:00,U1,7,2026-07-01 00:00:00+00:00,55.44
2026-07-01 03:56:00+00:00,U1,7,2026-07-01 00:00:00+00:00,53.92
2026-07-01 03:57:00+00:00,U1,7,2026-07-01 00:00:00+00:00,53.68
2026-07-01 03:58:00+00:00,U1,7,2026-07-01 00:00:00+00:00,54.74
2026-07-01 03:59:00+00:00,U1,7,2026-07-01 00:00:00+00:00,56.22
2026-08-01 00:00:00+00:00,U1,8,2026-08-01 00:00:00+00:00,2.22
2026-08-01 00:01:00+00:00,U1,8,2026-08-01 00:00:00+00:00,2.81
2026-08-01 00:02:00+00:00,U1,8,2026-08-01 00:00:00+00:00,5.81
2026-08-01 00:03:00+00:00,U1,8,2026-08-01 00:00:00+00:00,7.04
2026-08-01 00:04:00+00:00,U1,8,2026-08-01 00:00:00+00:00,6.46
2026-08-01 00:05:00+00:00,U1,8,2026-08-01 00:00:00+00:00,7.93
2026-08-01 00:06:00+00:00,U1,8,2026-08-01 00:00:00+00:00,9.47
2026-08-01 00:07:00+00:00,U1,8,2026-08-01 00:00:00+00:00,10.82
2026-08-01 00:08:00+00:00,U1,8,2026-08-01 00:00:00+00:00,12.16
2026-08-01 00:09:00+00:00,U1,8,2026-08-01 00:00:00+00:00,12.28
2026-08-01 00:10:00+00:00,U1,8,2026-08-01 00:00:00+00:00,14.66
2026-08-01 00:11:00+00:00,U1,8,2026-08-01 00:00:00+00:00,16.14
2026-08-01 00:12:00+00:00,U1,8,2026-08-01 00:00:00+00:00,17.4
2026-08-01 00:13:00+00:00,U1,8,2026-08-01 00:00:00+00:00,17.27
2026-08-01 00:14:00+00:00,U1,8,2026-08-01 00:00:00+00:00,21.34
2026-08-01 00:15:00+00:00,U1,8,2026-08-01 00:00:00+00:00,18.06
2026-08-01 00:16:00+00:00,U1,8,2026-08-01 00:00:00+00:00,16.43
2026-08-01 00:17:00+00:00,U1,8,2026-08-01 00:00:00+00:00,13.7
2026-08-01 00:18:00+00:00,U1,8,2026-08-01 00:00:00+00:00,11.2
2026-08-01 00:19:00+00:00,U1,8,2026-08-01 00:00:00+00:00,8.79
2026-08-01 00:20:00+00:00,U1,8,2026-08-01 00:00:00+00:00,5.63
2026-08-01 00:21:00+00:00,U1,8,2026-08-01 00:00:00+00:00,4.77
2026-08-01 00:22:00+00:00,U1,8,2026-08-01 00:00:00+00:00,1.84
2026-08-01 00:23:00+00:00,U1,8,2026-08-01 00:00:00+00:00,0.97
2026-08-01 00:24:00+00:00,U1,8,2026-08-01 00:00:00+00:00,0.0
2026-08-01 00:25:00+00:00,U1,8,2026-08-01 00:00:00+00:00,0.24
2026-08-01 00:26:00+00:00,U1,8,2026-08-01 00:00:00+00:00,0.0
2026-08-01 00:27:00+00:00,U1,8,2026-08-01 00:00:00+00:00,0.0
2026-08-01 00:28:00+00:00,U1,8,2026-08-01 00:00:00+00:00,0.0
2026-08-01 00:29:00+00:00,U1,8,2026-08-01 00:00:00+00:00,0.0
2026-08-01 00:30:00+00:00,U1,8,2026-08-01 00:00:00+00:00,1.3
2026-08-01 00:31:00+00:00,U1,8,2026-08-01 00:00:00+00:00,1.44
2026-08-01 00:32:00+00:00,U1,8,2026-08-01 00:00:00+00:00,3.25
2026-08-01 00:33:00+00:00,U1,8,2026-08-01 00:00:00+00:00,4.45
2026-08-01 00:34:00+00:00,U1,8,2026-08-01 00:00:00+00:00,6.95
2026-08-01 00:35:00+00:00,U1,8,2026-08-01 00:00:00+00:00,9.82
2026-08-01 00:36:00+00:00,U1,8,2026-08-01 00:00:00+00:00,11.64
2026-08-01 00:37:00+00:00,U1,8,2026-08-01 00:00:00+00:00,14.77
2026-08-01 00:38:00+00:00,U1,8,2026-08-01 00:00:00+00:00,17.57
2026-08-01 00:39:00+00:00,U1,8,2026-08-01 00:00:00+00:00,20.39
2026-08-01 00:40:00+00:00,U1,8,2026-08-01 00:00:00+00:00,25.12
2026-08-01 00:41:00+00:00,U1,8,2026-08-01 00:00:00+00:00,29.04
2026-08-01 00:42:00+00:00,U1,8,2026-08-01 00:00:00+00:00,34.63
2026-08-01 00:43:00+00:00,U1,8,2026-08-01 00:00:00+00:00,37.46
2026-08-01 00:44:00+00:00,U1,8,2026-08-01 00:00:00+00:00,45.45
2026-08-01 00:45:00+00:00,U1,8,2026-08-01 00:00:00+00:00,50.0
2026-08-01 00:46:00+00:00,U1,8,2026-08-01 00:00:00+00:00,50.73
2026-08-01 00:47:00+00:00,U1,8,2026-08-01 00:00:00+00:00,54.48
2026-08-01 00:48:00+00:00,U1,8,2026-08-01 00:00:00+00:00,58.0
2026-08-01 00:49:00+00:00,U1,8,2026-08-01 00:00:00+00:00,66.04
2026-08-01 00:50:00+00:00,U1,8,2026-08-01 00:00:00+00:00,76.06
2026-08-01 00:51:00+00:00,U1,8,2026-08-01 00:00:00+00:00,84.61
2026-08-01 00:52:00+00:00,U1,8,2026-08-01 00:00:00+00:00,92.84
2026-08-01 00:53:00+00:00,U1,8,2026-08-01 00:00:00+00:00,97.97
2026-08-01 00:54:00+00:00,U1,8,2026-08-01 00:00:00+00:00,113.28
2026-08-01 00:55:00+00:00,U1,8,2026-08-01 00:00:00+00:00,115.87
2026-08-01 00:56:00+00:00,U1,8,2026-08-01 00:00:00+00:00,120.79
2026-08-01 00:57:00+00:00,U1,8,2026-08-01 00:00:00+00:00,120.11
2026-08-01 00:58:00+00:00,U1,8,2026-08-01 00:00:00+00:00,126.63
2026-08-01 00:59:00+00:00,U1,8,2026-08-01 00:00:00+00:00,125.88
2026-08-01 01:00:00+00:00,U1,8,2026-08-01 00:00:00+00:00,114.67
2026-08-01 01:01:00+00:00,U1,8,2026-08-01 00:00:00+00:00,103.56
2026-08-01 01:02:00+00:00,U1,8,2026-08-01 00:00:00+00:00,85.06
2026-08-01 01:03:00+00:00,U1,8,2026-08-01 00:00:00+00:00,77.89
2026-08-01 01:04:00+00:00,U1,8,2026-08-01 00:00:00+00:00,63.87
2026-08-01 01:05:00+00:00,U1,8,2026-08-01 00:00:00+00:00,52.72
2026-08-01 01:06:00+00:00,U1,8,2026-08-01 00:00:00+00:00,44.74
2026-08-01 01:07:00+00:00,U1,8,2026-08-01 00:00:00+00:00,39.39
2026-08-01 01:08:00+00:00,U1,8,2026-08-01 00:00:00+00:00,34.06
2026-08-01 01:09:00+00:00,U1,8,2026-08-01 00:00:00+00:00,29.04
2026-08-01 01:10:00+00:00,U1,8,2026-08-01 00:00:00+00:00,24.84
2026-08-01 01:11:00+00:00,U1,8,2026-08-01 00:00:00+00:00,26.57
2026-08-01 01:12:00+00:00,U1,8,2026-08-01 00:00:00+00:00,28.68
2026-08-01 01:13:00+00:00,U1,8,2026-08-01 00:00:00+00:00,27.08
2026-08-01 01:14:00+00:00,U1,8,2026-08-01 00:00:00+00:00,24.57
2026-08-01 01:15:00+00:00,U1,8,2026-08-01 00:00:00+00:00,23.13
2026-08-01 01:16:00+00:00,U1,8,2026-08-01 00:00:00+00:00,19.01
2026-08-01 01:17:00+00:00,U1,8,2026-08-01 00:00:00+00:00,14.48
2026-08-01 01:18:00+00:00,U1,8,2026-08-01 00:00:00+00:00,12.07
2026-08-01 01:19:00+00:00,U1,8,2026-08-01 00:00:00+00:00,9.5
2026-08-01 01:20:00+00:00,U1,8,2026-08-01 00:00:00+00:00,4.14
2026-08-01 01:21:00+00:00,U1,8,2026-08-01 00:00:00+00:00,2.04
2026-08-01 01:22:00+00:00,U1,8,2026-08-01 00:00:00+00:00,0.73
2026-08-01 01:23:00+00:00,U1,8,2026-08-01 00:00:00+00:00,0.22
2026-08-01 01:24:00+00:00,U1,8,2026-08-01 00:00:00+00:00,0.0
2026-08-01 01:25:00+00:00,U1,8,2026-08-01 00:00:00+00:00,0.16
2026-08-01 01:26:00+00:00,U1,8,2026-08-01 00:00:00+00:00,0.0
2026-08-01 01:27:00+00:00,U1,8,2026-08-01 00:00:00+00:00,0.53
2026-08-01 01:28:00+00:00,U1,8,2026-08-01 00:00:00+00:00,0.0
2026-08-01 01:29:00+00:00,U1,8,2026-08-01 00:00:00+00:00,0.06
2026-08-01 01:30:00+00:00,U1,8,2026-08-01 00:00:00+00:00,0.58
